Time,Quadrant Number,Ball Colour,Type
64.44009148601948,"(1454, 298, 2)",Cyan,Exit
64.44009148601948,2,Cyan,Entry
64.44009148601948,"(1848, 247, 2)",White,Exit
64.44009148601948,2,White,Entry
64.44009148601948,"(1899, 1059, 4)",Peach,Exit
64.44009148601948,4,Peach,Entry
64.4733766572416,"(1243, 4, 2)",Red,Exit
64.4733766572416,2,Red,Entry
64.4733766572416,"(1450, 315, 2)",Green,Exit
64.4733766572416,2,Green,Entry
64.4733766572416,"(1523, 277, 2)",Blue,Exit
64.4733766572416,2,Blue,Entry
64.4733766572416,"(1025, 311, 2)",Yellow,Exit
64.4733766572416,2,Yellow,Entry
64.4733766572416,"(1739, 1043, 4)",Orange,Exit
64.4733766572416,4,Orange,Entry
64.4733766572416,"(1454, 296, 2)",Cyan,Exit
64.4733766572416,2,Cyan,Entry
64.4733766572416,"(1848, 248, 2)",White,Exit
64.4733766572416,2,White,Entry
64.4733766572416,"(1836, 979, 4)",Peach,Exit
64.4733766572416,4,Peach,Entry
64.50666182846372,"(1243, 4, 2)",Red,Exit
64.50666182846372,1,Red,Entry
64.50666182846372,"(1450, 315, 2)",Green,Exit
64.50666182846372,2,Green,Entry
64.50666182846372,"(1523, 277, 2)",Blue,Exit
64.50666182846372,2,Blue,Entry
64.50666182846372,"(1025, 311, 2)",Yellow,Exit
64.50666182846372,2,Yellow,Entry
64.50666182846372,"(1876, 904, 4)",Orange,Exit
64.50666182846372,4,Orange,Entry
64.50666182846372,"(1456, 298, 2)",Cyan,Exit
64.50666182846372,2,Cyan,Entry
64.50666182846372,"(1798, 3, 2)",White,Exit
64.50666182846372,2,White,Entry
64.50666182846372,"(1804, 870, 4)",Peach,Exit
64.50666182846372,4,Peach,Entry
64.53994699968584,"(792, 4, 1)",Red,Exit
64.53994699968584,1,Red,Entry
64.53994699968584,"(1450, 315, 2)",Green,Exit
64.53994699968584,2,Green,Entry
64.53994699968584,"(1523, 277, 2)",Blue,Exit
64.53994699968584,2,Blue,Entry
64.53994699968584,"(1025, 311, 2)",Yellow,Exit
64.53994699968584,2,Yellow,Entry
64.53994699968584,"(1832, 681, 4)",Orange,Exit
64.53994699968584,4,Orange,Entry
64.53994699968584,"(1454, 298, 2)",Cyan,Exit
64.53994699968584,2,Cyan,Entry
64.53994699968584,"(1848, 246, 2)",White,Exit
64.53994699968584,2,White,Entry
64.53994699968584,"(1754, 826, 4)",Peach,Exit
64.53994699968584,4,Peach,Entry
64.57323217090796,"(792, 88, 1)",Red,Exit
64.57323217090796,2,Red,Entry
64.57323217090796,"(1450, 312, 2)",Green,Exit
64.57323217090796,2,Green,Entry
64.57323217090796,"(1524, 276, 2)",Blue,Exit
64.57323217090796,2,Blue,Entry
64.57323217090796,"(1025, 311, 2)",Yellow,Exit
64.57323217090796,2,Yellow,Entry
64.57323217090796,"(1679, 651, 4)",Orange,Exit
64.57323217090796,4,Orange,Entry
64.57323217090796,"(1453, 298, 2)",Cyan,Exit
64.57323217090796,2,Cyan,Entry
64.57323217090796,"(1798, 4, 2)",White,Exit
64.57323217090796,2,White,Entry
64.57323217090796,"(1709, 748, 4)",Peach,Exit
64.57323217090796,4,Peach,Entry
64.60651734213008,"(1243, 3, 2)",Red,Exit
64.60651734213008,2,Red,Entry
64.60651734213008,"(1450, 314, 2)",Green,Exit
64.60651734213008,2,Green,Entry
64.60651734213008,"(1524, 276, 2)",Blue,Exit
64.60651734213008,2,Blue,Entry
64.60651734213008,"(1025, 311, 2)",Yellow,Exit
64.60651734213008,2,Yellow,Entry
64.60651734213008,"(1617, 568, 4)",Orange,Exit
64.60651734213008,4,Orange,Entry
64.60651734213008,"(1456, 298, 2)",Cyan,Exit
64.60651734213008,2,Cyan,Entry
64.60651734213008,"(1798, 3, 2)",White,Exit
64.60651734213008,2,White,Entry
64.60651734213008,"(1677, 695, 4)",Peach,Exit
64.60651734213008,4,Peach,Entry
64.6398025133522,"(1208, 4, 2)",Red,Exit
64.6398025133522,2,Red,Entry
64.6398025133522,"(1445, 310, 2)",Green,Exit
64.6398025133522,2,Green,Entry
64.6398025133522,"(1515, 249, 2)",Blue,Exit
64.6398025133522,2,Blue,Entry
64.6398025133522,"(1025, 311, 2)",Yellow,Exit
64.6398025133522,2,Yellow,Entry
64.6398025133522,"(1744, 631, 4)",Orange,Exit
64.6398025133522,4,Orange,Entry
64.6398025133522,"(1453, 298, 2)",Cyan,Exit
64.6398025133522,2,Cyan,Entry
64.6398025133522,"(1798, 4, 2)",White,Exit
64.6398025133522,2,White,Entry
64.6398025133522,"(1653, 674, 4)",Peach,Exit
64.6398025133522,4,Peach,Entry
64.6730876845743,"(1770, 13, 2)",Red,Exit
64.6730876845743,2,Red,Entry
64.6730876845743,"(1449, 301, 2)",Green,Exit
64.6730876845743,2,Green,Entry
64.6730876845743,"(1035, 254, 2)",Blue,Exit
64.6730876845743,2,Blue,Entry
64.6730876845743,"(1025, 311, 2)",Yellow,Exit
64.6730876845743,2,Yellow,Entry
64.6730876845743,"(1741, 589, 4)",Orange,Exit
64.6730876845743,2,Orange,Entry
64.6730876845743,"(1455, 299, 2)",Cyan,Exit
64.6730876845743,2,Cyan,Entry
64.6730876845743,"(1798, 3, 2)",White,Exit
64.6730876845743,2,White,Entry
64.6730876845743,"(1637, 649, 4)",Peach,Exit
64.6730876845743,4,Peach,Entry
64.70637285579642,"(1318, 3, 2)",Red,Exit
64.70637285579642,1,Red,Entry
64.70637285579642,"(1445, 296, 2)",Green,Exit
64.70637285579642,2,Green,Entry
64.70637285579642,"(1035, 254, 2)",Blue,Exit
64.70637285579642,2,Blue,Entry
64.70637285579642,"(1025, 311, 2)",Yellow,Exit
64.70637285579642,2,Yellow,Entry
64.70637285579642,"(1685, 514, 2)",Orange,Exit
64.70637285579642,2,Orange,Entry
64.70637285579642,"(1448, 298, 2)",Cyan,Exit
64.70637285579642,2,Cyan,Entry
64.70637285579642,"(1798, 4, 2)",White,Exit
64.70637285579642,2,White,Entry
64.70637285579642,"(1629, 639, 4)",Peach,Exit
64.70637285579642,4,Peach,Entry
64.73965802701854,"(776, 10, 1)",Red,Exit
64.73965802701854,1,Red,Entry
64.73965802701854,"(1440, 300, 2)",Green,Exit
64.73965802701854,2,Green,Entry
64.73965802701854,"(1036, 254, 2)",Blue,Exit
64.73965802701854,2,Blue,Entry
64.73965802701854,"(1025, 311, 2)",Yellow,Exit
64.73965802701854,2,Yellow,Entry
64.73965802701854,"(1663, 477, 2)",Orange,Exit
64.73965802701854,2,Orange,Entry
64.73965802701854,"(1444, 299, 2)",Cyan,Exit
64.73965802701854,2,Cyan,Entry
64.73965802701854,"(1798, 3, 2)",White,Exit
64.73965802701854,2,White,Entry
64.73965802701854,"(1632, 645, 4)",Peach,Exit
64.73965802701854,4,Peach,Entry
64.77294319824065,"(773, 10, 1)",Red,Exit
64.77294319824065,1,Red,Entry
64.77294319824065,"(1427, 281, 2)",Green,Exit
64.77294319824065,2,Green,Entry
64.77294319824065,"(1036, 254, 2)",Blue,Exit
64.77294319824065,2,Blue,Entry
64.77294319824065,"(1025, 311, 2)",Yellow,Exit
64.77294319824065,2,Yellow,Entry
64.77294319824065,"(1685, 520, 2)",Orange,Exit
64.77294319824065,2,Orange,Entry
64.77294319824065,"(1442, 298, 2)",Cyan,Exit
64.77294319824065,2,Cyan,Entry
64.77294319824065,"(1797, 4, 2)",White,Exit
64.77294319824065,2,White,Entry
64.77294319824065,"(1643, 646, 4)",Peach,Exit
64.77294319824065,4,Peach,Entry
64.80622836946277,"(773, 9, 1)",Red,Exit
64.80622836946277,2,Red,Entry
64.80622836946277,"(1437, 302, 2)",Green,Exit
64.80622836946277,2,Green,Entry
64.80622836946277,"(1036, 254, 2)",Blue,Exit
64.80622836946277,2,Blue,Entry
64.80622836946277,"(1025, 311, 2)",Yellow,Exit
64.80622836946277,2,Yellow,Entry
64.80622836946277,"(1703, 522, 2)",Orange,Exit
64.80622836946277,2,Orange,Entry
64.80622836946277,"(1450, 319, 2)",Cyan,Exit
64.80622836946277,2,Cyan,Entry
64.80622836946277,"(1798, 3, 2)",White,Exit
64.80622836946277,2,White,Entry
64.80622836946277,"(1646, 655, 4)",Peach,Exit
64.80622836946277,4,Peach,Entry
64.83951354068489,"(1209, 4, 2)",Red,Exit
64.83951354068489,2,Red,Entry
64.83951354068489,"(1457, 330, 2)",Green,Exit
64.83951354068489,2,Green,Entry
64.83951354068489,"(1036, 254, 2)",Blue,Exit
64.83951354068489,2,Blue,Entry
64.83951354068489,"(1025, 311, 2)",Yellow,Exit
64.83951354068489,2,Yellow,Entry
64.83951354068489,"(1692, 494, 2)",Orange,Exit
64.83951354068489,4,Orange,Entry
64.83951354068489,"(1467, 347, 2)",Cyan,Exit
64.83951354068489,2,Cyan,Entry
64.83951354068489,"(1798, 3, 2)",White,Exit
64.83951354068489,2,White,Entry
64.83951354068489,"(1651, 672, 4)",Peach,Exit
64.83951354068489,4,Peach,Entry
64.87279871190701,"(1201, 4, 2)",Red,Exit
64.87279871190701,1,Red,Entry
64.87279871190701,"(1479, 406, 2)",Green,Exit
64.87279871190701,2,Green,Entry
64.87279871190701,"(1516, 277, 2)",Blue,Exit
64.87279871190701,2,Blue,Entry
64.87279871190701,"(1025, 311, 2)",Yellow,Exit
64.87279871190701,2,Yellow,Entry
64.87279871190701,"(1757, 575, 4)",Orange,Exit
64.87279871190701,4,Orange,Entry
64.87279871190701,"(1481, 409, 2)",Cyan,Exit
64.87279871190701,2,Cyan,Entry
64.87279871190701,"(1798, 3, 2)",White,Exit
64.87279871190701,2,White,Entry
64.87279871190701,"(1654, 705, 4)",Peach,Exit
64.87279871190701,4,Peach,Entry
64.90608388312913,"(774, 9, 1)",Red,Exit
64.90608388312913,2,Red,Entry
64.90608388312913,"(1509, 498, 2)",Green,Exit
64.90608388312913,4,Green,Entry
64.90608388312913,"(1516, 277, 2)",Blue,Exit
64.90608388312913,2,Blue,Entry
64.90608388312913,"(1025, 311, 2)",Yellow,Exit
64.90608388312913,2,Yellow,Entry
64.90608388312913,"(1781, 632, 4)",Orange,Exit
64.90608388312913,4,Orange,Entry
64.90608388312913,"(1505, 500, 2)",Cyan,Exit
64.90608388312913,4,Cyan,Entry
64.90608388312913,"(1798, 3, 2)",White,Exit
64.90608388312913,2,White,Entry
64.90608388312913,"(1671, 751, 4)",Peach,Exit
64.90608388312913,4,Peach,Entry
64.93936905435125,"(1304, 5, 2)",Red,Exit
64.93936905435125,2,Red,Entry
64.93936905435125,"(1560, 621, 4)",Green,Exit
64.93936905435125,4,Green,Entry
64.93936905435125,"(1516, 280, 2)",Blue,Exit
64.93936905435125,2,Blue,Entry
64.93936905435125,"(1025, 312, 2)",Yellow,Exit
64.93936905435125,2,Yellow,Entry
64.93936905435125,"(1637, 699, 4)",Orange,Exit
64.93936905435125,4,Orange,Entry
64.93936905435125,"(1798, 3, 2)",White,Exit
64.93936905435125,2,White,Entry
64.93936905435125,"(1683, 801, 4)",Peach,Exit
64.93936905435125,4,Peach,Entry
64.97265422557336,"(1320, 4, 2)",Red,Exit
64.97265422557336,2,Red,Entry
64.97265422557336,"(1605, 775, 4)",Green,Exit
64.97265422557336,4,Green,Entry
64.97265422557336,"(1516, 276, 2)",Blue,Exit
64.97265422557336,2,Blue,Entry
64.97265422557336,"(1025, 311, 2)",Yellow,Exit
64.97265422557336,2,Yellow,Entry
64.97265422557336,"(1716, 852, 4)",Orange,Exit
64.97265422557336,4,Orange,Entry
64.97265422557336,"(1547, 621, 4)",Cyan,Exit
64.97265422557336,4,Cyan,Entry
64.97265422557336,"(1799, 4, 2)",White,Exit
64.97265422557336,2,White,Entry
64.97265422557336,"(1709, 893, 4)",Peach,Exit
64.97265422557336,4,Peach,Entry
65.00593939679548,"(1163, 2, 2)",Red,Exit
65.00593939679548,2,Red,Entry
65.00593939679548,"(1516, 277, 2)",Blue,Exit
65.00593939679548,2,Blue,Entry
65.00593939679548,"(1026, 312, 2)",Yellow,Exit
65.00593939679548,2,Yellow,Entry
65.00593939679548,"(1798, 3, 2)",White,Exit
65.00593939679548,2,White,Entry
65.0392245680176,"(1560, 6, 2)",Red,Exit
65.0392245680176,2,Red,Entry
65.0392245680176,"(1516, 277, 2)",Blue,Exit
65.0392245680176,2,Blue,Entry
65.0392245680176,"(1025, 312, 2)",Yellow,Exit
65.0392245680176,2,Yellow,Entry
65.0392245680176,"(1798, 4, 2)",White,Exit
65.0392245680176,2,White,Entry
65.07250973923972,"(1146, 2, 2)",Red,Exit
65.07250973923972,2,Red,Entry
65.07250973923972,"(1516, 277, 2)",Blue,Exit
65.07250973923972,2,Blue,Entry
65.07250973923972,"(1025, 312, 2)",Yellow,Exit
65.07250973923972,2,Yellow,Entry
65.07250973923972,"(1798, 3, 2)",White,Exit
65.07250973923972,2,White,Entry
65.10579491046184,"(1142, 4, 2)",Red,Exit
65.10579491046184,2,Red,Entry
65.10579491046184,"(1516, 277, 2)",Blue,Exit
65.10579491046184,2,Blue,Entry
65.10579491046184,"(1025, 312, 2)",Yellow,Exit
65.10579491046184,2,Yellow,Entry
65.10579491046184,"(1799, 3, 2)",White,Exit
65.10579491046184,2,White,Entry
65.10579491046184,"(1752, 989, 4)",Peach,Exit
65.10579491046184,3,Peach,Entry
65.13908008168394,"(1778, 8, 2)",Red,Exit
65.13908008168394,2,Red,Entry
65.13908008168394,"(1516, 277, 2)",Blue,Exit
65.13908008168394,2,Blue,Entry
65.13908008168394,"(1025, 311, 2)",Yellow,Exit
65.13908008168394,2,Yellow,Entry
65.13908008168394,"(1798, 3, 2)",White,Exit
65.13908008168394,2,White,Entry
65.17236525290606,"(1763, 16, 2)",Red,Exit
65.17236525290606,2,Red,Entry
65.17236525290606,"(1516, 278, 2)",Blue,Exit
65.17236525290606,2,Blue,Entry
65.17236525290606,"(1025, 312, 2)",Yellow,Exit
65.17236525290606,2,Yellow,Entry
65.17236525290606,"(1799, 3, 2)",White,Exit
65.17236525290606,2,White,Entry
65.20565042412818,"(1160, 2, 2)",Red,Exit
65.20565042412818,2,Red,Entry
65.20565042412818,"(1516, 278, 2)",Blue,Exit
65.20565042412818,2,Blue,Entry
65.20565042412818,"(1025, 311, 2)",Yellow,Exit
65.20565042412818,2,Yellow,Entry
65.20565042412818,"(1799, 3, 2)",White,Exit
65.20565042412818,2,White,Entry
65.2389355953503,"(1092, 6, 2)",Red,Exit
65.2389355953503,2,Red,Entry
65.2389355953503,"(1516, 278, 2)",Blue,Exit
65.2389355953503,2,Blue,Entry
65.2389355953503,"(1025, 312, 2)",Yellow,Exit
65.2389355953503,2,Yellow,Entry
65.2389355953503,"(1799, 4, 2)",White,Exit
65.2389355953503,2,White,Entry
65.27222076657242,"(1243, 4, 2)",Red,Exit
65.27222076657242,2,Red,Entry
65.27222076657242,"(1516, 278, 2)",Blue,Exit
65.27222076657242,2,Blue,Entry
65.27222076657242,"(1025, 312, 2)",Yellow,Exit
65.27222076657242,2,Yellow,Entry
65.27222076657242,"(1799, 4, 2)",White,Exit
65.27222076657242,2,White,Entry
65.30550593779454,"(1763, 14, 2)",Red,Exit
65.30550593779454,1,Red,Entry
65.30550593779454,"(1516, 277, 2)",Blue,Exit
65.30550593779454,2,Blue,Entry
65.30550593779454,"(1025, 311, 2)",Yellow,Exit
65.30550593779454,2,Yellow,Entry
65.30550593779454,"(1799, 4, 2)",White,Exit
65.30550593779454,2,White,Entry
65.33879110901665,"(783, 4, 1)",Red,Exit
65.33879110901665,1,Red,Entry
65.33879110901665,"(1516, 277, 2)",Blue,Exit
65.33879110901665,2,Blue,Entry
65.33879110901665,"(1025, 311, 2)",Yellow,Exit
65.33879110901665,2,Yellow,Entry
65.33879110901665,"(1798, 3, 2)",White,Exit
65.33879110901665,2,White,Entry
65.37207628023877,"(777, 12, 1)",Red,Exit
65.37207628023877,1,Red,Entry
65.37207628023877,"(1516, 277, 2)",Blue,Exit
65.37207628023877,2,Blue,Entry
65.37207628023877,"(1025, 312, 2)",Yellow,Exit
65.37207628023877,2,Yellow,Entry
65.37207628023877,"(1799, 4, 2)",White,Exit
65.37207628023877,2,White,Entry
65.37207628023877,"(904, 911, 3)",Peach,Exit
65.37207628023877,4,Peach,Entry
65.40536145146089,"(804, 12, 1)",Red,Exit
65.40536145146089,1,Red,Entry
65.40536145146089,"(1516, 278, 2)",Blue,Exit
65.40536145146089,2,Blue,Entry
65.40536145146089,"(1025, 312, 2)",Yellow,Exit
65.40536145146089,2,Yellow,Entry
65.40536145146089,"(1798, 4, 2)",White,Exit
65.40536145146089,2,White,Entry
65.40536145146089,"(1672, 1076, 4)",Peach,Exit
65.40536145146089,4,Peach,Entry
65.43864662268301,"(778, 12, 1)",Red,Exit
65.43864662268301,1,Red,Entry
65.43864662268301,"(1516, 277, 2)",Blue,Exit
65.43864662268301,2,Blue,Entry
65.43864662268301,"(1025, 312, 2)",Yellow,Exit
65.43864662268301,2,Yellow,Entry
65.43864662268301,"(1842, 1026, 4)",Orange,Exit
65.43864662268301,4,Orange,Entry
65.43864662268301,"(1798, 4, 2)",White,Exit
65.43864662268301,2,White,Entry
65.43864662268301,"(1569, 1040, 4)",Peach,Exit
65.43864662268301,3,Peach,Entry
65.47193179390513,"(783, 5, 1)",Red,Exit
65.47193179390513,1,Red,Entry
65.47193179390513,"(1516, 277, 2)",Blue,Exit
65.47193179390513,2,Blue,Entry
65.47193179390513,"(1025, 312, 2)",Yellow,Exit
65.47193179390513,2,Yellow,Entry
65.47193179390513,"(1401, 993, 4)",Orange,Exit
65.47193179390513,4,Orange,Entry
65.47193179390513,"(1848, 331, 2)",White,Exit
65.47193179390513,2,White,Entry
65.47193179390513,"(876, 936, 3)",Peach,Exit
65.47193179390513,4,Peach,Entry
65.50521696512725,"(782, 4, 1)",Red,Exit
65.50521696512725,1,Red,Entry
65.50521696512725,"(1516, 278, 2)",Blue,Exit
65.50521696512725,2,Blue,Entry
65.50521696512725,"(1025, 312, 2)",Yellow,Exit
65.50521696512725,2,Yellow,Entry
65.50521696512725,"(1287, 938, 4)",Orange,Exit
65.50521696512725,4,Orange,Entry
65.50521696512725,"(1848, 333, 2)",White,Exit
65.50521696512725,2,White,Entry
65.50521696512725,"(1264, 961, 4)",Peach,Exit
65.50521696512725,4,Peach,Entry
65.53850213634936,"(782, 4, 1)",Red,Exit
65.53850213634936,1,Red,Entry
65.53850213634936,"(1516, 278, 2)",Blue,Exit
65.53850213634936,2,Blue,Entry
65.53850213634936,"(1025, 311, 2)",Yellow,Exit
65.53850213634936,2,Yellow,Entry
65.53850213634936,"(1174, 887, 4)",Orange,Exit
65.53850213634936,4,Orange,Entry
65.53850213634936,"(1798, 3, 2)",White,Exit
65.53850213634936,2,White,Entry
65.53850213634936,"(1170, 930, 4)",Peach,Exit
65.53850213634936,4,Peach,Entry
65.57178730757148,"(782, 4, 1)",Red,Exit
65.57178730757148,1,Red,Entry
65.57178730757148,"(1516, 277, 2)",Blue,Exit
65.57178730757148,2,Blue,Entry
65.57178730757148,"(1025, 311, 2)",Yellow,Exit
65.57178730757148,2,Yellow,Entry
65.57178730757148,"(1141, 831, 4)",Orange,Exit
65.57178730757148,4,Orange,Entry
65.57178730757148,"(1799, 3, 2)",White,Exit
65.57178730757148,2,White,Entry
65.57178730757148,"(1135, 923, 4)",Peach,Exit
65.57178730757148,4,Peach,Entry
65.60507247879359,"(777, 4, 1)",Red,Exit
65.60507247879359,2,Red,Entry
65.60507247879359,"(1516, 277, 2)",Blue,Exit
65.60507247879359,2,Blue,Entry
65.60507247879359,"(1025, 312, 2)",Yellow,Exit
65.60507247879359,2,Yellow,Entry
65.60507247879359,"(1048, 847, 4)",Orange,Exit
65.60507247879359,4,Orange,Entry
65.60507247879359,"(1798, 4, 2)",White,Exit
65.60507247879359,2,White,Entry
65.60507247879359,"(1098, 924, 4)",Peach,Exit
65.60507247879359,4,Peach,Entry
65.6383576500157,"(1248, 3, 2)",Red,Exit
65.6383576500157,1,Red,Entry
65.6383576500157,"(1516, 277, 2)",Blue,Exit
65.6383576500157,2,Blue,Entry
65.6383576500157,"(1026, 312, 2)",Yellow,Exit
65.6383576500157,2,Yellow,Entry
65.6383576500157,"(1235, 972, 4)",Orange,Exit
65.6383576500157,4,Orange,Entry
65.6383576500157,"(1799, 3, 2)",White,Exit
65.6383576500157,2,White,Entry
65.6383576500157,"(1096, 928, 4)",Peach,Exit
65.6383576500157,4,Peach,Entry
65.67164282123782,"(777, 12, 1)",Red,Exit
65.67164282123782,2,Red,Entry
65.67164282123782,"(1516, 277, 2)",Blue,Exit
65.67164282123782,2,Blue,Entry
65.67164282123782,"(1025, 312, 2)",Yellow,Exit
65.67164282123782,2,Yellow,Entry
65.67164282123782,"(1228, 963, 4)",Orange,Exit
65.67164282123782,4,Orange,Entry
65.67164282123782,"(1798, 3, 2)",White,Exit
65.67164282123782,2,White,Entry
65.67164282123782,"(1111, 934, 4)",Peach,Exit
65.67164282123782,4,Peach,Entry
65.70492799245994,"(1240, 4, 2)",Red,Exit
65.70492799245994,2,Red,Entry
65.70492799245994,"(1516, 277, 2)",Blue,Exit
65.70492799245994,2,Blue,Entry
65.70492799245994,"(1025, 312, 2)",Yellow,Exit
65.70492799245994,2,Yellow,Entry
65.70492799245994,"(1227, 932, 4)",Orange,Exit
65.70492799245994,4,Orange,Entry
65.70492799245994,"(1796, 3, 2)",White,Exit
65.70492799245994,2,White,Entry
65.70492799245994,"(1135, 943, 4)",Peach,Exit
65.70492799245994,4,Peach,Entry
65.73821316368206,"(1231, 3, 2)",Red,Exit
65.73821316368206,2,Red,Entry
65.73821316368206,"(1515, 277, 2)",Blue,Exit
65.73821316368206,2,Blue,Entry
65.73821316368206,"(1025, 311, 2)",Yellow,Exit
65.73821316368206,2,Yellow,Entry
65.73821316368206,"(1328, 1000, 4)",Orange,Exit
65.73821316368206,4,Orange,Entry
65.73821316368206,"(1798, 3, 2)",White,Exit
65.73821316368206,2,White,Entry
65.73821316368206,"(1170, 963, 4)",Peach,Exit
65.73821316368206,4,Peach,Entry
65.77149833490418,"(1240, 3, 2)",Red,Exit
65.77149833490418,2,Red,Entry
65.77149833490418,"(1515, 277, 2)",Blue,Exit
65.77149833490418,2,Blue,Entry
65.77149833490418,"(1025, 311, 2)",Yellow,Exit
65.77149833490418,2,Yellow,Entry
65.77149833490418,"(1210, 976, 4)",Orange,Exit
65.77149833490418,4,Orange,Entry
65.77149833490418,"(1798, 4, 2)",White,Exit
65.77149833490418,2,White,Entry
65.77149833490418,"(1214, 991, 4)",Peach,Exit
65.77149833490418,4,Peach,Entry
65.8047835061263,"(1237, 3, 2)",Red,Exit
65.8047835061263,2,Red,Entry
65.8047835061263,"(1515, 277, 2)",Blue,Exit
65.8047835061263,2,Blue,Entry
65.8047835061263,"(1025, 311, 2)",Yellow,Exit
65.8047835061263,2,Yellow,Entry
65.8047835061263,"(1798, 4, 2)",White,Exit
65.8047835061263,2,White,Entry
65.8047835061263,"(1311, 1027, 4)",Peach,Exit
65.8047835061263,4,Peach,Entry
65.83806867734842,"(1232, 3, 2)",Red,Exit
65.83806867734842,1,Red,Entry
65.83806867734842,"(1516, 277, 2)",Blue,Exit
65.83806867734842,2,Blue,Entry
65.83806867734842,"(1025, 312, 2)",Yellow,Exit
65.83806867734842,2,Yellow,Entry
65.83806867734842,"(1797, 4, 2)",White,Exit
65.83806867734842,2,White,Entry
65.87135384857054,"(781, 4, 1)",Red,Exit
65.87135384857054,1,Red,Entry
65.87135384857054,"(1516, 278, 2)",Blue,Exit
65.87135384857054,2,Blue,Entry
65.87135384857054,"(1025, 312, 2)",Yellow,Exit
65.87135384857054,2,Yellow,Entry
65.87135384857054,"(1797, 3, 2)",White,Exit
65.87135384857054,2,White,Entry
65.90463901979265,"(819, 3, 1)",Red,Exit
65.90463901979265,1,Red,Entry
65.90463901979265,"(1516, 277, 2)",Blue,Exit
65.90463901979265,2,Blue,Entry
65.90463901979265,"(1025, 311, 2)",Yellow,Exit
65.90463901979265,2,Yellow,Entry
65.90463901979265,"(1797, 3, 2)",White,Exit
65.90463901979265,2,White,Entry
65.90463901979265,"(1437, 1067, 4)",Peach,Exit
65.90463901979265,2,Peach,Entry
65.93792419101477,"(781, 8, 1)",Red,Exit
65.93792419101477,1,Red,Entry
65.93792419101477,"(1516, 278, 2)",Blue,Exit
65.93792419101477,2,Blue,Entry
65.93792419101477,"(1025, 311, 2)",Yellow,Exit
65.93792419101477,2,Yellow,Entry
65.93792419101477,"(1799, 3, 2)",White,Exit
65.93792419101477,2,White,Entry
65.97120936223689,"(781, 8, 1)",Red,Exit
65.97120936223689,1,Red,Entry
65.97120936223689,"(1516, 278, 2)",Blue,Exit
65.97120936223689,2,Blue,Entry
65.97120936223689,"(1025, 312, 2)",Yellow,Exit
65.97120936223689,2,Yellow,Entry
65.97120936223689,"(1800, 4, 2)",White,Exit
65.97120936223689,2,White,Entry
66.00449453345901,"(779, 9, 1)",Red,Exit
66.00449453345901,1,Red,Entry
66.00449453345901,"(1516, 277, 2)",Blue,Exit
66.00449453345901,2,Blue,Entry
66.00449453345901,"(1026, 312, 2)",Yellow,Exit
66.00449453345901,2,Yellow,Entry
66.00449453345901,"(1798, 3, 2)",White,Exit
66.00449453345901,2,White,Entry
66.03777970468113,"(779, 9, 1)",Red,Exit
66.03777970468113,1,Red,Entry
66.03777970468113,"(1516, 277, 2)",Blue,Exit
66.03777970468113,2,Blue,Entry
66.03777970468113,"(1025, 312, 2)",Yellow,Exit
66.03777970468113,2,Yellow,Entry
66.03777970468113,"(1799, 3, 2)",White,Exit
66.03777970468113,2,White,Entry
66.07106487590325,"(777, 9, 1)",Red,Exit
66.07106487590325,1,Red,Entry
66.07106487590325,"(1516, 277, 2)",Blue,Exit
66.07106487590325,2,Blue,Entry
66.07106487590325,"(1025, 311, 2)",Yellow,Exit
66.07106487590325,2,Yellow,Entry
66.07106487590325,"(1799, 3, 2)",White,Exit
66.07106487590325,2,White,Entry
66.10435004712535,"(774, 9, 1)",Red,Exit
66.10435004712535,1,Red,Entry
66.10435004712535,"(1516, 278, 2)",Blue,Exit
66.10435004712535,2,Blue,Entry
66.10435004712535,"(1025, 311, 2)",Yellow,Exit
66.10435004712535,2,Yellow,Entry
66.10435004712535,"(1799, 3, 2)",White,Exit
66.10435004712535,2,White,Entry
66.13763521834747,"(778, 9, 1)",Red,Exit
66.13763521834747,1,Red,Entry
66.13763521834747,"(1516, 277, 2)",Blue,Exit
66.13763521834747,2,Blue,Entry
66.13763521834747,"(1025, 311, 2)",Yellow,Exit
66.13763521834747,2,Yellow,Entry
66.13763521834747,"(1799, 3, 2)",White,Exit
66.13763521834747,2,White,Entry
66.17092038956959,"(777, 9, 1)",Red,Exit
66.17092038956959,1,Red,Entry
66.17092038956959,"(1516, 277, 2)",Blue,Exit
66.17092038956959,2,Blue,Entry
66.17092038956959,"(1025, 312, 2)",Yellow,Exit
66.17092038956959,2,Yellow,Entry
66.17092038956959,"(1799, 3, 2)",White,Exit
66.17092038956959,2,White,Entry
66.2042055607917,"(775, 9, 1)",Red,Exit
66.2042055607917,1,Red,Entry
66.2042055607917,"(1516, 277, 2)",Blue,Exit
66.2042055607917,2,Blue,Entry
66.2042055607917,"(1025, 311, 2)",Yellow,Exit
66.2042055607917,2,Yellow,Entry
66.2042055607917,"(1797, 3, 2)",White,Exit
66.2042055607917,2,White,Entry
66.23749073201382,"(775, 9, 1)",Red,Exit
66.23749073201382,1,Red,Entry
66.23749073201382,"(1516, 277, 2)",Blue,Exit
66.23749073201382,2,Blue,Entry
66.23749073201382,"(1025, 311, 2)",Yellow,Exit
66.23749073201382,2,Yellow,Entry
66.23749073201382,"(1798, 3, 2)",White,Exit
66.23749073201382,2,White,Entry
